tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
-0.98597,0.896076,-1.519062,-0.798884,-0.559591,0.782992,0.777777,-0.588788,-1.516581,1.450767,1.091522,-0.429593,-0.987499,stable
-1.694855,-1.69469,1.605479,-0.332046,-0.261392,0.542872,0.324083,-0.412929,0.162476,-1.575963,1.089374,-1.024838,-1.165228,stable
-0.077287,-1.136538,-1.677536,1.032053,1.089157,-1.562196,-0.229838,-0.099778,-0.549151,1.02169,0.503575,0.072665,-1.240343,stable
-0.981179,1.20628,-1.684163,-1.603797,-1.443018,0.41588,0.755445,1.335126,1.640731,-1.305406,0.764436,-0.157758,-1.395139,stable
1.673204,-0.824518,-0.185074,-0.687471,-1.0859,0.557142,-0.16187,1.490883,1.290707,-1.326496,-0.63516,0.588535,0.001637,unstable
0.774632,1.496864,-0.933921,-0.465458,-0.804163,-0.675299,1.524689,0.547401,-0.782034,-1.535304,1.264091,-0.855982,-1.136276,stable
-0.609245,-0.207584,-1.069684,0.498204,1.392123,-0.898914,-1.14316,-0.375974,-0.991441,-1.412649,1.328015,-0.528352,-0.718308,stable
1.72573,-1.496077,1.461619,-0.190454,1.560042,-0.843662,-1.383296,-0.482756,0.812146,0.198865,-0.204445,-1.256169,-0.167565,unstable
0.096489,1.37767,0.846658,0.330394,0.399415,-1.0488,0.064231,0.290805,-0.837065,-1.678836,-0.733121,0.167374,-0.217518,unstable
0.316057,-0.477161,-1.069659,-0.786754,0.18065,-1.111076,-0.579125,1.37642,0.932307,0.841856,0.273647,1.570405,1.529726,unstable
1.178318,0.322736,0.205245,-0.13409,0.902319,-0.494723,-0.523928,-0.548632,1.408981,0.134531,-0.027663,1.23906,1.845861,unstable
-0.753114,-1.308515,-1.278449,0.043992,-1.781789,1.209148,0.421562,1.464169,-0.770033,-1.594568,-0.387725,0.468064,-1.558528,stable
-1.352077,-1.505635,0.921679,-0.951183,0.852206,-0.304616,0.040813,-1.216437,-0.722483,-0.669283,-0.747424,-1.249359,-1.771036,stable
1.391165,0.299417,0.969086,-1.214683,-0.280036,0.637427,1.162774,-1.313791,-0.81038,0.599429,1.492333,-0.24751,0.89601,unstable
0.239064,-1.376526,1.023257,0.723237,2.573154,-1.518549,-1.331314,-1.619577,-0.387474,-0.271784,1.602545,1.276559,1.259692,unstable
1.067386,0.93716,1.295911,-0.58551,0.342621,0.574612,-0.278468,-0.891258,1.280629,-1.609041,-1.723725,-0.027277,-0.007891,unstable
0.995336,0.223365,0.784558,-0.952235,-1.978321,1.457726,1.582665,0.395853,-0.091642,-1.486424,-0.981034,-1.010531,-0.761271,stable
0.976967,-0.919998,-1.010202,0.652483,-1.125577,-1.003949,1.425086,1.533933,-1.577709,-0.010535,0.716003,1.001135,-0.246274,unstable
-0.988413,1.226689,0.087066,-1.383972,-0.108331,1.176057,-1.245551,0.257661,1.53723,1.217862,0.60269,1.485363,-0.001521,unstable
-0.990695,0.529908,1.00703,-0.729385,0.703092,-0.320012,-0.480637,-0.420587,0.110533,0.953154,-0.040897,-1.294484,0.294827,unstable
-0.375841,0.295729,1.320777,-0.743793,0.260513,-0.991039,0.540016,-0.001476,1.543489,1.059627,0.715616,-0.89662,1.389587,unstable
-1.717071,-0.982403,-0.571472,-1.305749,-0.530196,0.645557,-0.423951,0.699318,0.268395,-1.459037,-0.574593,-1.414916,-1.732173,stable
-1.513275,0.272888,0.634492,-1.15473,1.000633,0.819891,-0.882648,-1.675292,-1.015713,1.194145,0.01166,0.578289,0.096041,unstable
-0.758285,-1.557762,0.092868,-1.061255,-1.310401,0.592654,0.934357,0.749089,-1.158916,0.112485,-1.381222,1.687504,-0.851986,stable
0.685557,0.014808,0.490045,1.265687,-1.344645,0.206367,1.237966,0.891249,-0.576971,1.581932,-1.539494,-0.980909,0.4276,unstable
1.067063,-1.60041,0.719819,0.367972,0.855261,-0.524408,-1.193054,0.231916,0.415013,0.856625,-1.194401,0.547759,-0.170304,unstable
-0.560846,-1.17219,0.067768,-1.307665,1.567312,-1.36886,-1.205614,-0.147869,1.531293,0.89706,1.185891,0.690772,1.207905,unstable
0.83879,-0.251341,-0.490064,-0.155273,-0.25905,0.39227,0.262874,-0.205187,-0.347403,-0.624437,-0.460217,-1.13641,-0.49441,stable
-1.125644,0.652728,1.075908,0.719881,1.309496,-0.58682,-0.087106,-1.600602,1.106097,1.062148,0.358729,1.576778,1.550897,unstable
-0.327913,-1.504562,0.185274,-1.131235,0.394424,0.228209,-1.515107,0.601804,1.354587,1.640501,1.599733,0.741503,0.971696,unstable
-1.493705,-1.441138,0.076061,-1.215491,-1.666867,1.198389,1.200765,0.496112,1.633892,0.830604,-1.606034,-1.206257,-0.728451,stable
0.979372,1.439326,0.275643,-0.83905,-0.645784,0.761603,1.224619,-0.864529,0.627407,0.819024,-0.806817,-1.055883,0.839632,unstable
1.370811,-0.459786,1.121371,-0.21244,-0.670297,1.527748,-0.214172,-0.149302,1.153272,0.353323,0.930932,-0.742719,1.284664,unstable
-1.023487,-0.994309,-0.990998,-0.606312,-0.904234,0.959733,1.019157,-0.408279,-1.283378,0.514084,-1.718532,-1.618293,-1.131801,stable
-0.460222,-0.46448,-0.187043,-0.090692,0.880994,-1.396064,-0.451482,0.317302,0.842689,0.939352,-0.590132,1.159575,1.838058,unstable
-1.060037,-0.989636,1.478691,1.281331,0.251883,0.438004,-0.170365,-0.705146,-0.162001,-1.148116,0.928678,-0.375475,-0.025887,unstable
-1.594855,-0.572577,0.784162,-0.278977,-0.72332,-0.714355,1.163041,0.807684,-1.19209,1.694353,-0.057053,1.578285,1.008926,unstable
0.636334,0.801864,1.710119,-1.165001,-1.783162,1.566929,-0.026777,1.557113,-0.970892,-0.163524,1.596694,-0.672291,0.635932,unstable
-1.120057,1.675912,0.475233,0.949164,-0.431697,0.856861,-1.020554,0.913529,1.109701,-0.795192,1.178033,-0.979899,0.095756,unstable
1.467263,-0.556966,-0.384698,-0.196023,-1.576242,0.691696,1.418465,0.627694,-0.916494,1.052698,-1.122914,-0.435346,-0.421149,unstable
-1.467521,1.667978,-1.487159,-0.815313,-0.898076,-0.272632,1.217615,0.614929,1.253912,-0.864228,0.002732,1.591344,-0.85287,stable
-0.0751,1.707984,1.254721,0.63112,-1.312543,1.580629,-0.348127,1.04732,1.544885,-1.52453,1.582784,1.07526,1.790328,unstable
-1.30053,0.62554,1.551349,1.197196,1.285907,-1.332283,-1.127424,0.22615,1.135237,0.446403,-0.570614,-1.038943,-0.364895,unstable
-1.365986,-1.598978,1.172006,-1.193899,-0.217211,-0.937564,1.638798,-0.32395,0.816593,-0.463962,-0.555843,-0.454556,-1.490364,stable
-1.198767,-0.229718,0.154181,1.023511,1.108621,0.900401,-1.303477,-1.522543,-0.466974,1.171547,-1.092059,-0.491984,-0.145023,unstable
-1.082822,-0.607391,1.363997,0.089943,1.151321,-1.131374,-0.706723,-0.161691,0.01235,0.749203,-1.660788,0.90575,0.101087,unstable
0.161734,-0.814473,0.057013,1.054896,-0.163003,-1.437646,0.862919,0.857855,0.353547,1.119486,-0.439133,-0.355149,0.703131,unstable
-1.015046,-1.452721,-0.049021,-1.017976,-0.23531,0.930045,1.103082,-1.624405,0.982249,0.21011,0.29806,1.544108,0.366011,unstable
-0.210374,1.731342,0.893235,0.348663,-0.166146,0.477809,1.271901,-1.461123,-0.603252,-0.090376,-1.553611,1.648467,0.710403,unstable
-1.116381,-1.46883,-1.582845,-0.540169,1.820214,-0.553362,-1.175211,-1.433048,-1.289739,-1.150225,-0.113673,0.61251,-1.639774,stable
-1.474777,0.636285,0.248257,-0.994015,1.967836,-1.166296,-0.734184,-1.517552,1.228641,-1.174936,1.179094,0.783918,-0.481288,stable
-1.016688,0.178645,-0.467393,-0.249688,-0.053967,0.146427,-0.854927,0.802238,-1.236171,-0.530663,0.790051,0.966161,0.695259,unstable
1.498313,1.033413,1.172312,0.667603,0.700464,-0.150628,-1.019918,-0.046126,1.699839,0.491794,1.474999,-1.053323,1.923961,unstable
-1.593238,-1.189845,0.669359,-1.401267,-1.028516,-0.674214,1.606215,0.854479,0.844731,0.046713,-0.494726,-1.320475,-1.33165,stable
-1.393548,-0.764199,0.773373,1.552742,0.601158,-0.859753,0.988361,-1.172789,-1.236834,0.458822,-0.849181,1.674967,0.183476,unstable
0.040284,0.715049,1.58327,0.700218,-0.946083,-0.042453,0.232638,1.453115,0.425165,0.251227,0.657736,-1.429926,1.019237,unstable
1.683797,1.648563,0.927792,1.321893,-0.705974,1.419196,1.334869,-1.527824,1.052485,-0.794572,0.922842,-0.47362,1.438372,unstable
1.670876,-0.984516,0.969916,0.72972,0.817648,-1.057628,-0.617091,0.254505,-0.617986,-0.864681,0.537481,0.419365,0.71464,unstable
-1.452969,1.371039,-0.741424,0.160746,-0.675927,-1.386749,1.593231,0.96757,0.076757,-0.688039,0.85945,0.175955,-0.716334,stable
-1.10732,1.330349,0.459787,0.901845,0.843192,-0.741986,-0.430253,-0.292344,-0.945533,0.211713,-0.345868,-1.173605,-0.075027,unstable
-1.031442,-1.724517,-1.186671,-0.660612,-0.071832,-1.411661,1.456898,0.079532,1.340759,0.946257,1.011089,-0.510848,-0.639561,stable
-0.998353,0.160033,1.248231,0.552547,-0.838197,-0.143887,1.146868,0.452925,0.420987,-0.239903,-0.42549,-1.132908,-0.378584,unstable
-1.002948,-1.317626,0.958417,-0.210177,1.803757,-0.459029,-1.01794,-1.656067,0.106956,-0.310657,1.452652,-0.441689,-0.095609,unstable
-0.549776,0.268417,-0.597703,-0.752573,-0.43655,0.146688,0.682281,-0.070704,1.264578,-0.373139,-1.600194,0.237413,0.190335,unstable
0.320999,0.92844,0.584737,-0.318884,-0.726689,0.205103,0.224886,0.832234,-0.459458,-1.637347,-0.587997,0.20696,-0.167283,unstable
-0.951111,0.899645,-0.329835,0.780756,-1.485399,-0.630747,1.707768,1.503042,1.434667,-0.958974,0.111865,-1.119112,-0.426142,stable
0.739965,0.033518,-1.532768,1.675059,0.084183,0.518173,-1.610783,0.946389,-1.438184,-1.650752,0.215236,-0.741416,-1.963467,stable
0.376509,1.368693,-0.96144,-0.491621,1.009442,0.535246,-0.637429,-1.651166,-0.439526,1.697684,0.070583,-0.843396,0.488685,unstable
0.397121,1.281566,0.359333,0.06203,0.975183,-1.659613,-0.420926,0.386694,1.111016,1.582715,-1.608219,0.258487,1.513532,unstable
0.76521,1.531992,0.866405,0.239489,0.535884,-1.296859,0.484422,-0.118367,0.941,0.374234,1.398113,-0.752068,1.761888,unstable
-1.020967,1.098313,0.825732,-1.496029,0.677501,-1.542607,-1.195965,1.561786,1.358023,0.014493,-0.111066,-0.844647,-0.540029,stable
1.631474,1.398822,0.47808,1.690608,0.092152,1.090763,-0.7123,-0.538527,1.259864,-0.560875,-0.193643,-1.119864,1.021616,unstable
0.482891,0.823527,-0.499154,-0.001236,0.572295,-0.690662,-1.561061,1.257675,-0.262969,1.17907,1.094199,1.028029,1.86472,unstable
0.374634,1.468149,-1.135408,0.433693,-1.972286,0.636123,1.337445,1.452193,-1.254184,-0.456208,0.603089,-0.704258,-0.882685,stable
-0.728174,-1.328309,-1.641673,-0.690401,-0.499139,1.509547,-1.171977,0.52941,1.729392,0.72111,1.09327,-0.01506,0.052103,unstable
-1.505673,-0.415576,0.654796,-0.909017,0.288625,-1.22925,0.129552,0.59837,1.088418,-0.916941,-0.128046,-0.143343,-1.050743,stable
-1.090776,0.817899,1.110713,0.339563,0.511943,-0.835398,0.880591,-0.934412,-0.735535,-1.713364,1.482764,0.549138,0.623047,unstable
0.455291,-0.044216,1.133485,-0.082818,0.886839,-1.348407,0.775308,-0.967297,-1.570136,0.746956,1.009157,-0.216576,0.957364,unstable
1.051725,-0.905121,-0.074598,1.532218,-0.62017,-1.538441,1.475305,1.140338,0.216251,0.670564,-1.385445,-1.499878,-0.719511,stable
-0.638126,0.523856,1.302688,-0.921358,-1.374456,1.696549,1.390685,-0.699873,0.280231,1.441944,0.76279,-1.552832,0.971769,unstable
-1.329968,-0.957907,-0.618817,-0.394439,0.247588,0.435191,-0.323765,-0.541474,0.455309,1.105521,0.563602,-0.708957,0.226074,unstable
0.270316,0.104546,1.02994,0.696867,1.600592,-0.237917,-0.872108,-1.670123,1.684611,-1.279413,0.114275,-0.359951,1.241823,unstable
1.133357,-1.192569,-0.588403,-1.481815,-1.119021,0.365412,0.442526,1.135745,0.645665,1.214953,0.613268,1.460757,-1.519159,stable
0.875662,0.888855,1.250812,-0.594275,-1.229739,-0.10092,0.910661,1.326254,1.587451,-1.243495,0.480517,-0.367873,1.128479,unstable
1.551822,-1.524905,0.689637,-0.662836,-0.800361,1.586894,0.077845,-0.27455,0.710189,0.613004,-1.295327,0.240259,-1.015012,stable
0.324798,1.616362,0.655514,1.520955,-0.902307,-0.228525,1.458637,0.337149,-1.731188,-1.52774,1.003493,-0.419401,0.208552,unstable
1.010191,1.223568,0.9298,1.052129,0.443356,-1.512929,-0.198374,0.941215,0.104131,0.047374,1.43472,0.347826,1.824362,unstable
0.46123,1.643085,0.081121,-0.330068,-1.554653,1.585951,-0.277767,1.392172,-0.703839,0.984813,1.209405,-0.816339,1.045163,unstable
0.453397,-1.344224,-0.116579,-1.335388,0.22,-0.424628,-1.278054,1.320554,0.247423,0.189468,0.683457,0.872399,-0.267927,unstable
1.078027,-0.07686,0.019944,-0.865969,0.19811,-0.093851,1.213283,-1.463539,-0.362296,-0.011856,1.34816,-0.516254,0.859522,unstable
-0.727866,0.910006,-1.643472,0.177979,1.250546,0.223971,-1.212785,-1.183321,0.939919,-0.509015,-0.344008,-1.194227,-1.331195,stable
-0.966726,-1.657235,-0.612546,1.420877,0.007981,-0.19828,-1.243556,1.427973,1.255813,0.171934,0.932248,0.953239,-0.97621,stable
-0.28287,1.694134,1.151222,0.769904,-0.282631,-0.115658,0.856633,-0.25006,-0.645959,0.45092,1.320881,0.00024,1.396317,unstable
1.002567,-0.85407,-0.374366,-1.232863,0.310085,-0.97278,0.278761,0.155418,1.728772,-1.263171,-1.28868,-0.677917,-0.275761,unstable
1.45589,-1.31821,-0.679239,-0.344722,0.661448,-0.506478,-1.567794,0.925369,0.458487,0.09825,0.854546,0.308055,-0.359331,unstable
0.714513,-1.32246,-0.169821,-1.211876,0.701094,-1.147739,-1.404443,1.334416,-1.342592,0.524188,0.490869,-1.134756,-1.099036,stable
1.438857,1.508391,1.092645,-0.072128,1.07487,-0.147433,-1.304904,-0.414657,-1.2468,1.088374,0.293441,-0.924065,0.927215,unstable
-0.142507,1.262221,0.926324,-0.459822,-0.496526,0.248341,1.174544,-0.560445,-1.08349,-0.037192,1.653674,0.110281,1.095314,unstable
-1.165854,0.174807,-0.628379,0.427829,0.798897,0.287514,-1.586355,-0.088803,0.015241,-0.544716,-0.698963,1.447325,0.392671,unstable
-0.976555,0.29167,0.732961,-0.294991,-1.929993,1.246831,0.565297,1.540173,0.317871,-1.358419,-0.488204,-1.193223,-1.274583,stable
0.984902,0.053565,-0.971351,-1.566422,0.425346,-1.526578,0.870966,-0.083193,-0.586078,-0.453418,-0.958016,-1.504843,-1.245028,stable
0.708877,0.820735,-1.533757,-1.629771,0.616855,-1.494546,-1.114779,1.53788,-1.274135,-1.629971,-0.484012,-1.471854,-1.89502,stable
0.345718,0.734152,-0.592228,-1.477572,-0.866839,-0.047643,0.632274,0.921026,0.60591,-0.530097,-1.35435,-1.187936,-0.475069,stable
1.374376,1.231491,-0.060623,-1.169383,-0.782886,1.685772,-1.269229,0.94329,-1.378135,0.726009,-1.662897,-0.465834,-0.630791,stable
-0.316405,-0.101254,1.41888,-0.664916,1.454677,-0.466849,-1.063909,-0.995943,1.339796,1.529907,-0.798206,1.259248,1.735237,unstable
-0.647314,1.051871,-0.837186,1.411179,-0.24549,0.18395,1.176052,-0.933599,-1.191443,0.156049,1.294609,-0.481428,-0.079784,unstable
1.26146,1.55393,0.927106,-0.896217,-0.233642,-0.631736,1.637839,-0.600279,-0.613109,-1.533798,1.572194,0.878739,0.5036,unstable
-0.570192,-0.627717,-1.022931,0.44459,-0.085557,0.573592,-0.46877,0.043786,0.31054,-0.976361,-1.647825,-0.435504,-1.077829,stable
-0.260219,1.367166,-0.498721,0.050636,-0.077865,-0.563033,-0.151855,0.850136,-0.201235,1.563581,-1.69688,-0.361509,0.6026,unstable
-1.21405,0.39962,-1.045397,-1.613636,0.17615,1.051629,-1.129111,-0.22848,-1.05004,-0.087507,-1.018599,-0.715902,-1.447901,stable
-1.439079,0.479828,0.036285,-0.338681,-0.050133,0.414094,-0.060735,-0.266281,0.553583,0.805724,1.059792,-0.325708,0.766891,unstable
0.987985,-0.870207,0.988856,-1.340418,-0.365817,-1.247712,0.567871,1.315246,-0.472432,1.218043,-1.441046,-0.403623,-1.301072,stable
-1.002576,-1.663833,-0.1748,0.924639,-1.226809,0.30847,1.522077,0.30036,1.610879,0.426574,0.837403,-0.53059,-0.674497,stable
-1.327251,-0.62662,-1.422309,0.896721,-0.136502,0.21033,-0.763966,0.790734,-1.061325,-1.303643,1.321384,1.635535,-0.975485,stable
-1.425137,0.336205,-0.307409,0.982372,0.328176,-1.493688,0.393502,0.53016,-1.326951,1.254617,-1.386707,1.193969,0.775561,unstable
0.42579,-1.119662,1.091473,0.60347,0.464463,-0.080723,-0.308764,-0.417261,0.482376,-1.094617,1.123558,1.657303,1.647896,unstable
-1.015641,1.285699,-0.861576,0.788415,-1.30717,0.610798,1.719658,-0.059967,-1.70923,-0.689075,-0.344763,0.791844,-0.143503,unstable
-1.108967,-0.41248,1.423904,0.109089,0.547015,-1.179893,1.493091,-1.263336,-1.070992,0.166734,1.353798,-1.345462,0.085994,unstable
-1.216674,-1.157577,1.653119,-0.232021,0.403044,-0.748745,-1.450992,1.49967,-1.210508,-0.504747,0.323481,1.128094,-0.504218,stable
-0.14546,0.43151,1.137937,-1.703863,0.292704,-0.654178,0.624619,-0.478853,1.64545,0.874807,-0.489517,-0.842508,0.810053,unstable
-0.166886,-0.84932,-0.76408,0.80906,-1.540314,1.475716,0.467546,0.732186,-0.475379,-0.598413,-0.130912,-0.337487,-0.528506,stable
0.039892,-0.305622,0.524816,1.711296,-0.455155,0.902228,0.049726,-0.161372,0.281894,1.440183,-0.22849,0.032719,1.187057,unstable
-0.689088,0.026283,0.894378,-1.671391,-0.058627,-1.321858,0.481349,0.94234,-0.539511,0.8184,1.38428,-0.81258,0.510758,unstable
-0.377334,-0.93439,-0.577362,0.203376,-0.519078,0.369844,1.064418,-0.53265,0.974416,1.416515,-0.231947,0.717777,1.548956,unstable
0.372826,-0.866605,1.145208,-0.796481,1.491988,-0.445633,-1.470466,-0.675409,-0.254607,0.078495,1.178234,-0.384688,0.456653,unstable
0.06038,0.757996,-1.228567,-0.925415,1.644064,-1.037657,-1.095216,-0.722784,0.552122,-0.042229,0.612252,0.824321,0.243662,unstable
-1.227275,-1.638453,-0.540682,-0.598996,0.187426,1.328914,-1.300512,-0.353951,0.422443,0.477498,0.67982,1.333302,0.297383,unstable
-0.004142,-0.524906,1.553377,-0.242707,1.135237,0.429745,-1.641725,-0.75987,-0.482933,0.243748,-0.200275,0.043064,0.25862,unstable
-1.427276,-0.319935,0.212338,-0.010101,-0.32014,-0.868052,-0.004714,1.428832,0.626469,-1.0981,0.584592,-1.201806,-0.959031,stable
-1.103599,0.473604,-0.571729,0.259233,-1.486106,1.66623,-0.196088,1.11115,-0.498526,0.799488,-0.439338,-1.683303,-0.543686,stable
-1.157882,-0.515808,1.048029,-0.255719,1.952237,-0.239411,-1.595294,-1.556233,1.709432,0.926507,-0.622918,-1.561601,-0.788261,stable
0.751585,-0.472479,1.366392,-1.126045,-1.135258,0.740305,0.436911,0.79467,1.556923,-1.114171,1.176905,-1.095846,0.98572,unstable
0.069694,1.202789,1.600937,0.212046,-0.495785,1.620529,0.165945,-0.925318,0.751412,-0.388628,0.062172,0.395773,1.240089,unstable
-0.845278,0.237126,0.653119,1.693742,-0.895745,1.155465,1.541701,-1.141302,1.600468,1.056281,-1.420261,-1.595752,0.015461,unstable
-1.402066,-0.975814,0.013065,1.463792,-2.167868,1.527154,0.717779,1.520546,0.483269,0.020763,-1.10717,0.649561,-0.828524,stable
1.060473,1.109652,-0.207256,-1.415548,-0.463187,0.064554,0.691777,0.048201,-1.485762,1.086582,0.047386,-1.469925,0.056615,unstable
0.050731,-1.032863,0.183446,0.822899,1.06282,-0.929025,-1.321397,0.404356,0.611218,-1.06894,-0.557533,1.661578,1.130622,unstable
0.339712,0.915829,-0.719058,-1.107739,-1.223793,0.975934,-0.383796,1.533528,-0.124209,0.394673,0.732429,-0.272459,0.322226,unstable
0.476336,0.124581,-0.320216,-0.477788,1.256548,-1.044529,-0.361536,-0.776497,0.056507,-0.959587,-1.606659,0.101372,-0.300403,unstable
0.025731,1.263935,-1.354181,-0.57309,0.987923,0.632761,-1.006356,-1.342378,0.12529,-0.76598,-0.034786,0.867752,-0.359183,unstable
-0.803174,-1.64697,-1.340049,-0.387082,-0.195973,1.227057,0.207913,-1.094575,1.171777,-1.694571,0.524454,-1.656992,-1.756959,stable
0.275317,1.430532,-1.682636,1.209342,0.34534,-0.433962,0.292826,-0.458703,-0.125936,0.366994,1.193513,0.682468,0.112265,unstable
0.880415,-1.054584,0.184247,1.71037,0.200002,1.382433,-0.021008,-1.708817,1.36931,-0.011595,1.334336,-1.011443,1.06014,unstable
0.867793,0.247632,-0.260862,-0.154686,-2.153947,0.748234,1.564594,1.428469,-0.572392,0.718039,-0.90249,0.175315,0.785821,unstable
1.10434,-1.011904,0.945981,0.95403,-0.207447,1.205022,0.618577,-1.463274,0.557836,1.088953,-1.183357,-1.716207,-0.490549,stable
0.081134,1.098615,0.933364,-1.015739,-0.41501,-0.502358,0.918379,0.304829,-1.65831,1.020811,-0.982276,-0.618091,-0.141084,unstable
-1.577587,-0.340936,0.31753,-1.451517,1.048388,-0.998628,-0.37573,-0.446641,-1.354361,0.237318,-0.767766,1.489135,-1.346372,stable
-1.053809,0.092525,1.227002,-0.359184,1.074248,-1.536476,0.001219,-0.330659,0.90425,-1.6573,-0.525141,-0.388486,-0.915554,stable
-0.062222,-0.387562,1.405539,0.585678,1.427808,0.315461,-1.288053,-1.507439,-0.74203,0.410696,-0.327495,-1.391753,-0.204263,unstable
0.115265,0.823741,-0.077807,-0.157093,-1.876695,1.559059,0.672955,1.027712,-1.445921,1.499595,-1.190697,-1.572983,0.009285,unstable
-0.820586,-0.354087,0.109393,1.519792,0.853013,-1.405954,0.808328,-0.884015,-1.332592,1.206899,1.436954,0.000512,1.02197,unstable
1.312128,1.72077,1.253654,-1.489675,0.286303,-0.567268,-0.900985,0.970959,-1.636064,-1.018427,1.588207,0.788135,-0.319538,unstable
-0.851048,-0.271668,0.447057,-1.133328,0.003749,-0.895,1.195425,-0.306937,-1.468881,0.00966,0.736233,-1.644349,-0.356231,unstable
0.262089,0.503692,-1.575282,0.849998,-1.059048,0.789439,1.49731,-0.447236,0.988112,-1.084995,-0.96064,1.114827,0.730562,unstable
-1.178569,-0.423496,1.072298,0.242627,-1.013429,1.254166,1.278708,-0.772599,-1.172556,-1.262256,0.767565,-0.514715,-0.163464,unstable
0.519159,0.031191,-0.431388,-1.200003,-1.111634,0.463639,-0.242324,1.709537,0.495253,0.562488,0.958988,-1.596244,0.972209,unstable
-0.535334,0.622947,1.562064,-0.32436,-0.852798,-0.638893,1.474422,0.645737,0.082041,-0.910294,1.651623,-0.031373,0.766771,unstable
-1.057665,0.808284,-1.709948,-0.578297,1.771808,-1.102393,-1.102074,-0.873076,-1.197583,1.351363,-0.17685,1.537937,-0.181987,unstable
0.451169,1.60462,-0.754652,-1.397304,0.44313,-1.069726,0.374408,-0.074377,-0.202502,-0.205509,-0.138233,0.487932,-0.933146,stable
0.330622,-1.289507,-1.113211,0.485139,1.042304,-1.131827,-0.813187,0.134584,0.695591,-1.18338,-1.373774,-1.37648,-1.17323,stable
